1162,"Maher Shalal Hash Baz","maher.jpg",""
1163,"Make Up","make-up.jpg",""
1164,"Malaria","",""
1165,"Maldwyn Pope","maldyn_pope.jpg",""
1166,"Male Nurse","",""
1167,"Man","",""
1168,"Man Or Astroman","Man_or_astro_Man.jpg","Man or Astro-man? formed in 1992, playing their self-styled 'space-age surf rock'. The four-piece band originally consisted of Birdstuff (drums), Star Crunch (guitar), Dr. Delecto & his Invisible Vaportron (bass), and Electronic Monkey Wizard (on 'alternate-universe bass'). They worked with iconic producer Steve Albini on much of their 90s output, which included albums such as 1994's 'Destroy All Astromen!!', 1995's 'Project Infinity' and 1999's 'EEVIAC: Operational Index & Reference Guide'. Dr. Delecto and Star Crunch then left the band, but the remaining members continued to release music; 'A Spectrum of Infinite Scale' came out in 2000, and a compilation of b-sides and outtakes, entitled 'Beyond the Black Hole' followed."
1169,"Manfred Mann","manfred-mann.jpg",""
1170,"Mangrove Steel Band","",""
1171,"Manic Street Preachers","manicstreetpreachers.jpg",""
1172,"Manson","manson.jpg",""
1173,"Mansun","Mansun.jpg",""
1174,"Manuvers","",""
1175,"Marc & The Mambas","",""
1176,"Marc Riley And The Creepers","",""
1177,"March Violets","",""
1178,"Marina Van Rooy","",""
1179,"Marine Girls","",""
1180,"Marine Research","marine-research.jpg",""
1181,"Mark E Smith Vs Safe & Sound","",""
1182,"Mark Eitzel & Peter Buck","mark_eitzel.jpg",""
1183,"Marlene Webber","",""
1184,"Marlowe","marlowe.jpg",""
1185,"Marta Sebestyen","marta-and-the-muffins.jpg",""
1186,"Martian Dance","",""
1187,"Martin Carthy","martincarthy.jpg",""
1188,"Martin Simpson","",""
1189,"Martyn Hare","",""
1190,"Marxman","",""
1191,"Masasu","",""
1192,"Masonna","masonna.jpg",""
1193,"Mass","mass.jpg",""
1194,"Massive Attack","massive_attack.jpg",""
1195,"Matching Mole","",""
1196,"Matumbi","matumbi.jpg",""
1197,"Max Merritt And The Meteors","",""
1198,"Max Tundra","max-tundra.jpg",""
1199,"Maxi Priest","maxi-priest.jpg",""
1200,"Maximum Joy","",""
1201,"Mazey Fade","",""
1202,"Mazzy Star","mazzy_star.jpg",""
1203,"MC 900 Foot Jesus","",""
1204,"MC Buzz B","",""
1205,"MC Mabon","",""
1206,"MC Solaar","",""
1207,"McCarthy","McCarthy.jpg",""
1208,"McLusky","mc_clusky.jpg",""
1209,"MDC","",""
1210,"Me Against Them","me_against_them.jpg",""
1211,"Meanwhile, Back In Communist Russia","meanwhile-back-in-com-rus.jpg",""
1212,"Meat Beat Manifesto","Meat_beat_manifesto.jpg",""
1213,"Meat Whiplash","",""
1214,"Medicine Head","medicine-head.jpg",""
1215,"Mega City 4","",""
1216,"Mekons","mekons.jpg",""
1217,"Melanie","",""
1218,"Mel-O-Tones","",""
1219,"Melt Banana","melt_banana.jpg",""
1220,"Melvins","melvins.jpg",""
1221,"Melys","melys.jpg","Welsh band Melys were a real Peel favourite. Vocalist Andrea Parker, once described as 'the Welsh Bjork', sings in Gaelic and English over edgy, gorgeous pop reminiscent of Belly or The Sundays. They were a real Peel favourite, representing Radio 1 at the Eurosonic Festival in Europe as his special guests and heading up the Festive Fifty in 2001 with their single 'Chinese Whispers', (beating bands such as The Strokes, White Stripes, Pulp and New Order to the top spot). The band's latest album, 'Life's Too Short', came out in 2005. They also appeared at Radio One's 'Keeping It Peel' tribute show. So far the band have played eleven Peel sessions in the years between 1997-2002. The final session was a birthday treat for Peel - he was expecting to play a repeat session and was pleasantly surprised when the band turned up at Peel acres with all their live equipment, ready to rock. "
1222,"Men They Couldn't Hang","",""
1223,"Menswear","",""
1224,"Mercenary Skank","",""
1225,"Mercury Rev","MercuryRev.jpg",""
1226,"Merton Parkas","mertonparkas.jpg",""
1227,"Metal Urbain","metal_urbain.jpg",""
1228,"Method Actors","",""
1229,"Metrotone","",""
1230,"Miaow","",""
1231,"Michael Chapman","michael_chapman.jpg",""
1232,"Michael Hurley","michael-hurley.jpg",""
1233,"Michael Smith","",""
1234,"Micro Audio Waves","",""
1235,"Microdisney","",""
1236,"Midget","",""
1237,"Midnight Choir","",""
1238,"Midnight Evils","midnight_evils.jpg",""
1239,"Midway Still","",""
1240,"Mighty Force","",""
1241,"Mighty Lemon Drops","mighty_lemon_drops.jpg",""
1242,"Mighty Math","",""
1243,"Mighty Mighty","",""
1244,"Mike Cooper","",""
1245,"Mike Heron's Reputation","Heron_by_Mike Engles.jpg",""
1246,"Mikey Dread","mikey_dread.jpg",""
1247,"Milan Station","",""
1248,"Milk","",""
1249,"Million Dead","MillionDead.jpg",""
1250,"Minimal Compact","minimal_compact.jpg",""
1251,"Ministry","",""
1252,"Minny Pops","minipops.jpg",""
1253,"Mint 400","",""
1254,"Mint Juleps","",""
1255,"Mira Calix","mira_calix.jpg",""
1256,"Miss Black America","miss-black-america.jpg",""
1257,"Miss Mend","",""
1258,"Missing Presumed Dead","",""
1259,"Mission","",""
1260,"Mississippi Fred Mcdowell","missisipi_fred_mcdowell.jpg",""
1261,"Misty In Roots","misty-in-roots.jpg","Misty in Roots brought the music of Africa to the UK - with a little help from John Peel, of course. The band was formed by three brothers, Delbert, Wolford and Duxie Tyson, as a backing band for the Jamaican-born vocalist Nicky Thomas. After Duxie's tragic death in a swimming accident, the band left Nicky Thomas in 1978 and released a debut album, 'Live at the Counter Eurovision'. The band spent time in Zambia and West Africa and their music became increasingly African, rather than Jamaican, in its influence. Throughout it all John Peel supported the band, giving them heavy airplay on his show. On their website Misty in Roots paid homage to Peel, celebrating '25 years of memories and support. Throughout the Misty in Roots story, John Peel was our champion. To him and his family, we give thanks, praises, and ONE BIG LOVE.'"
1262,"Misunderstood","misunderstood.jpg",""
1263,"Modena City Ramblers","modena_city_ramblers.jpg",""
1264,"Moderates","",""
1265,"Modern English","",""
1266,"Modern Eon","",""
1267,"Mo-dettes","",""
1268,"Moe Tucker","",""
1269,"Mogwai","mogwai.jpg","Serious guitar music: that's what Mogwai set out to make, and it's fair to say they've achieved their aim. Formed in Glasgow in 1996 by schoolfriends Stuart Braithwaite (guitars / vocals), Dominic Aitchison (guitars) and Martin Bulloch (drums), from their debut album 'Mogwai Young Team' (1996') on they came to define what was termed 'post-rock' - dense, layered guitars, with little or no vocals, interspersed with bursts of white noise. In 1998 they released a remix collection called 'Kicking a Dead Pig', followed by the 'No Education No Future (F**k the Curfew)' EP. 1999 saw the release of 'Come On Die Young', then 'Rock Action' and the 'My Father My Kind' EP in 2001. Next was 'Happy Songs for Happy People' (yeah right - Mogwai were never the happiest-sounding fellows) in 2003, followed by 'Government Commissions BBC Sessions 1996-2004'. This last was introduced by John Peel himself, but sadly he died before it was released."
1270,"Moles","moldwynpope.jpg",""
1271,"Monkey Steals The Drum","monkey_steals_the_drum.jpg",""
1272,"Mono","mono.jpg",""
1273,"Mono Mono","",""
1274,"Monochrome Set","monochrome_set.jpg",""
1275,"Monoconics","",""
1276,"Monograph","",""
1277,"Moodists","",""
1278,"Moody Boyz","",""
1279,"Moon","",""
1280,"Moonflowers","",""
1281,"Moonshake","moonshake.jpg",""
1282,"Moose","",""
1283,"More Fiends","",""
1284,"Morrissey","Morrissey.jpg",""
1285,"Mos Eisley","mos_eisley.jpg",""
1286,"Motor Boys Motor","",""
1287,"Motor Life Co","",""
1288,"Motorcycle Boy","",""
1289,"Motorhead","motorhead1970s.jpg",""
1290,"Mountain Goats","mountaing_goat.jpg",""
1291,"Mouse On Mars","mouse-on-mars.jpg",""
1292,"Movietone","movietone.jpg",""
1293,"Mr Airplane Man","mr_airplane_man.jpg",""
1294,"Mr Bird","",""
1295,"Mr Psyche","mr-psyche.jpg",""
1296,"Mr Ray's Wig World","",""
1297,"Mudhoney","mud_honey.jpg",""
1298,"Mufflon 5","",""
1299,"Mug","",""
1300,"Mugstar","mugstar.jpg",""
1301,"Mukka","",""
1302,"Mull Historical Society","mullhistoricalsociety2003.jpg",""
1303,"Mum","mum.jpg",""
1304,"Mummies","",""
1305,"Murmur","murmur.jpg",""
1306,"Murry The Hump","",""
1307,"Musical Youth","musicalyouth1984.jpg",""
1308,"Mustapha Orchestra","",""
1309,"Mutts","mutts.jpg",""
1310,"mu-Ziq","",""
1311,"My Bloody Valentine","","'John Peel was our universe', said Kevin Shields - so much so that Shields stood outside the BBC one day in 1985 for four hours, waiting for Peelie to come out. From that first single on, Shields and his band My Bloody Valentine were to redefine what noise meant. 1988's 'Isn't Anything' (Creation) blends shimmering distortion and ghostly melodies with sheets of bendy white noise, spawning the term 'shoegazing' (later applied to whole scene) due to the band's refusal to look at their audience during their live shows. In 1991 the band released 'Loveless' (Creation), which was hailed as a masterpiece (and reportedly cost a whopping £500,000 to make, crippling Creation until they signed Oasis in 1994). And then _ nothing. Shields now spends his time producing other artists, and in 2003 broke silence to record the original soundtrack to the hit movie, 'Lost in Translation'."
1312,"My Dad Is Dead","",""
1313,"Na Fili","",""
1314,"Names","Names.jpg",""
1315,"Napalm Death","napalm_death.jpg","Napalm Death are one of the more extreme bands supported by John Peel, and illustrate the unprecedented diversity of his taste. Formed in Ipswich in 1982, Napalm Death were early exponents of the 'grindcore' genre, pushing the boundaries of heavy metal by warping traditional song structures to produce short, sharp bursts of ear-splitting noise and ferocious screaming.  John Peel was an ardent supporter of the band, and repeatedly played the 4-second track 'You Suffer' on his show. Napalm Death recorded a now-legendary Peel Session in September of 1987. These recordings were later released by Strange Fruit Records in 1989 and re-released as part of Napalm Death's 'Complete BBC Sessions' album in July 2000.<BR/><blockquote>\"There was a period in about 1988 when we had thrash band, after thrash band, after thrash band coming in to do Maida Vale sessions. These bands played pretty hard, full-on music, and they'd been in a tour van for the last two weeks, and you'd walk into their studio and you'd know they'd been working hard, if you know what I mean. Napalm Death was an extraordinary session because the songs were so short. When a song only lasts two seconds you can hardly say to the band, 'Can you play that again please, I think a guitar was out of tune.\"</blockquote>"
1316,"Nasmak","",""
1317,"Natacha Atlas","natachaatlas.jpg",""
1318,"National Health","",""
1319,"Natural Gas","",""
1320,"Natural Scientist","",""
1321,"Naturalites & The Mystics","",""
1322,"Nazareth","nazareth.jpg",""
1323,"Nebula","nebula.jpg",""
1324,"Nectarine No.9","nectarine_number9.jpg",""
1325,"Ned's Atomic Dustbin","",""
1326,"Neil Innes","",""
1327,"Neil Young","neilyoung.jpg",""
1328,"Neko Case","NekoCase.jpg","Neko Case started her musical life as a drummer for various punk rock bands whilst at art school in northwest America. Her first releases were early recordings with bands such as Maow and The Weasles, but it was Case's debut solo album, 'The Virginian' (1997) that drew attention to her striking vocals and songwriting skill. She has since produced two more studio albums (2000's Furnace Room Lullaby and 2002's Blacklisted), and has toured with Nick Cave and recorded with indie-rock supergroup The New Pornographers. In 2000, Neko Case & Her Boyfriends did a week-long tour of the UK, a highlight of which was their Peel session. Peel was said to be so taken by the performance that he invited Case to do a session from his front room next time she visited the UK."
1329,"Nelories","",""
1330,"Neon","neon.jpg",""
1331,"Nervous Germans","",""
1332,"Neulander","",""
1333,"Neuro Project","",""
1334,"New Age","",""
1335,"New Bad Things","",""
1336,"New Bomb Turks","new-bomb-turks.jpg",""
1337,"New Decade","",""
1338,"New Fast Automatic Daffodils","",""
1339,"New Hearts","new_hearts.jpg",""
1340,"New Model Army","",""
1341,"New Order","NewOrder.jpg",""
1342,"Newtown Neurotics","newtown_neurotics.jpg",""
1343,"Nic Jones","nic_jones.jpg",""
1344,"Nick Cave","nick_cave.jpg","Nick Cave first recorded with John Peel in his seminal post-punk band The Birthday Party. Their Peel Sessions allowed the band to capture the wild, raw spontaneity of their live performances on tape, and the resulting recordings were released by Strange Fruit in 1987. By this time the band had split and Nick Cave had formed another band, Nick Cave & The Bad Seeds, with ex-Magazine bassist Barry Adamson, drummer Mick Harvey, and Einsturzende Neubauten guitarist Blixa Bargeld. This band stayed together for over a decade and produced many great albums such as 'Tender Prey' (1988), 'Let Love In' (1994), 'Murder Ballads' (1996) and more recent offerings such as 'No More Shall We Part' (2001) and ''Nocturama' (2003). Nick Cave recorded four Peel Sessions between 1980 and 1982 (released on Strange Fruit in 2001)."
1345,"Nick Drake","nick-drake.jpg",""
1346,"Nicky And The Dots","",""
1347,"Nicky James Band","",""
1348,"Nico","nico.jpg",""
1349,"Nil","",""
1350,"Nina Nastasia","NinaNastasia.jpg","Described by John Peel as 'astonishing', Nina Nastasia's debut album, 'Dogs' (Socialist Records), was released in 1999 to little recognition. By the time Peel had started playing its haunting, intimate compositions in heavy rotation on his show (he'd been sent a copy by Steve Albini, Nastasia's engineer), 'Dogs' was already out of print. It was followed by 'Blackened Air' (2002) and 'Run to Ruin' (2003), both on Touch and Go, who also re-released 'Dogs' in 2004. Accompanied by her band (instruments played include cello, bowed saw and voila), Nastasia creates ghostly, subdued music, with a nod towards country and American folk. Nastasia played four sessions at the BBC studios, and twice at Peel Acres.<BR/><blockquote>\"The last thing we did with Nina was at Peel Acres, and on this occasion Nina brought a couple of Tuvan throat singers with her to perform on the session. John thought this was a good time to do his fox impression live on air (which, if you knew John, was something he loved to do at any given moment) to try to impress the Tuvan singers, presumably because he thought they sounded like a fox.\"</blockquote><BR/>- Andy Rogers"
1351,"Nirvana","nirvana.jpg","It's unlikely anyone could have predicted the meteoric rise of Nirvana from their humble 1985 beginnings in Aberdeen, WA, a small logging town 10 miles out of Seattle. They recorded their debut album 'Bleach' (1989) on a budget of only $600, leading to a contract with DGC, where they recorded their seminal  'Nevermind' album. By the beginning of 1992, 'Smells Like Teen Spirit' had hit the Top Ten on both sides of the Atlantic and 'Nevermind' had toppled Michael Jackson's 'Dangerous' from the top of the US album chart. However, cracks started to appear at the peak of the band's success. Shortly after the release of the final Nirvana album, 'In Utero', the band's troubled frontman Kurt Cobain went through a series of heroin overdoses, and eventually committed suicide on April 4th 2004. John Peel spotted Nirvana early - the band recorded three Peel Sessions in 1989, 1990 and 1991. <BR/><blockquote>\"Nirvana did a few sessions at Maida Vale. I think I did their last one, which was still relatively early in their career. Jeff Smith phoned me and said 'you've got a really hot one this week - Nirvana', and to be honest I hadn't really heard of them. The session went well, and I thought they were good. We recorded it, went to the pub for a couple of drinks, then came back to mix it. It was only when their manager, John Silva, came in to the studio and told them that they'd just gone double-platinum in America (with 'Nevermind') that I thought, 'hmm, they must be quite famous then'.<BR/>\"I remember that Kurt didn't react much when his manager told him their album was number one in the States. He seemed to be more bothered about that fact that Fender had delivered six white, left-handed Stratocaster guitars to his hotel room. They must've liked the session though, because they later insisted that I do the live recording at Reading. The Foo Fighters have used me ever since, too.\"</blockquote><BR/>John Peel"
1352,"No Means No","NoMeansNo.jpg",""
1353,"Normil Hawaiins","",""
1354,"Notsensibles","notsensibles.jpg",""
1355,"Nought","",""
1356,"Novac","",""
1357,"Novak","",""
1358,"Noxagt","noxagt.jpg",""
1359,"NUB","",""
1360,"NSO Force","",""
1361,"Nubiles","",""
1362,"Nuclear Socketts","",""
1363,"Number One Cup","",""
1364,"Numbers","numbers.jpg",""
1365,"Of Arrowe Hill","Off-Arrow-Hill.jpg",""
1366,"Offspring","offspring.jpg",""
1367,"Oil Seed Rape","",""
1368,"Oldham Tinkers","",""
1369,"Olivia Tremor Control","olivia_tremor_control.jpg",""
1370,"One By One","",""
1371,"Onward International","",""
1372,"Ooberman","",""
1373,"Orange Juice","orangejuice1983.jpg",""
1374,"Orbital","orbital.jpg","Orbital were always one step ahead of rave culture. While virtually every other act of the era was forgotten in a haze of bland beats, the brothers Hartnoll recognised the power of the album as a piece of art in it's own right, paving the way for such British dance classics as Prodigy's 'Jilted Generation' and The Chemical Brothers' 'Dig Your Own Hole'. From the kaleidoscopic genre-pushing of 1994's 'Snivilisation' to 1999's brutally sleek 'Middle Of Nowhere', Orbital made techno palatable to music fans otherwise ignorant of the club scene, whilst still maintaining their credibility and desire to experiment. They'll always have a place in the heart of electronica heads the world over, if only for their trademark head-mounted flashlights that made them look like moles."
1375,"Orchestra Jazira","",""
1376,"Orchestral Manoeuvres In The Dark","",""
1377,"Oseni","",""
1378,"Otis Spann","",""
1379,"Out On Blue Six","",""
1380,"Overlord X","",""
1381,"Oxes","oxes.jpg",""
1382,"P Brothers","p_brothers.jpg",""
1383,"Pachinos","",""
1384,"PAF","",""
1385,"Palace Brothers","",""
1386,"Palace Music","palace_music.jpg",""
1387,"Paladin","",""
1388,"Palais Schaumburg","palais_schaumburg.jpg",""
1389,"Pale Fountains","",""
1390,"Pale Saints","pale_saints.jpg",""
1391,"Panacea","",""
1392,"Panasonic","pansonic.jpg",""
1393,"Panoptica","panoptica.jpg",""
1394,"Papa Face","",""
1395,"Papa Levi","papa_levi.jpg",""
1396,"Papa M","papa_m.jpg",""
1397,"Papa Sprain","",""
1398,"Papa Wemba","",""
1399,"Paris Angels","",""
1400,"Part Chimp","part_chimp.jpg",""
1401,"Partners In Crime","",""
1402,"Party Dictator","",""
1403,"Party Of One","Party-Of-One.jpg",""
1404,"Patricia Sky","",""
1405,"Patrik Fitzgerald","patrik_fitzgerald.jpg",""
1406,"Patto","",""
1407,"Paul Brady","paul_brady.jpg",""
1408,"Paul Johnson","",""
1409,"Paul Savage &  John Hewitt","",""
1410,"Pauline Murray","",""
1411,"Pavement","pavement.jpg","Slouched, quirky, lovingly fractured and armed with some of the best songs that ever came out of the 90s, Stephen Malkmus (who still enjoys a fruitful solo career) and his band of lo-fi troopers made indie suddenly very cool again. Instead of channelling the clear inspiration of Sonic Youth and Pixies into spitting catharsis like a certain Mr Cobain (Nirvana released 'Nevermind' the year before Pavement's 1992 seminal debut 'Slanted And Enchanted'), Pavement wrote seemingly ramshackle songs with real heart, wit and bite. Alongside Sebadoh they defined the American independence of the era. "
1412,"Peace","",""
1413,"Penetration","penetration.jpg",""
1414,"People Like Us","people_like_us.jpg",""
1415,"People Under The Stairs","",""
1416,"Pere Ubu","pere-ubu.jpg",""
1417,"Perfect Daze","",""
1418,"Perfect Vision","",""
1419,"Period Pains","period-pains.jpg",""
1420,"Persil","persil.jpg",""
1421,"Personal Column","",""
1422,"Pet Lamb","",""
1423,"Pet Shop Boys","PetShopBoys.jpg",""
1424,"Pete Atkin","pete_atkin.jpg",""
1425,"Pete Haycock's Climax","",""
1426,"Peter And The Test Tube Babies","peterand-the-testtube-babie.jpg",""
1427,"Peter Hammill","peter-hammill.jpg",""
1428,"PFM","",""
1429,"Phil Hartley","",""
1430,"Philip Goodhand-Tait","",""
1431,"Philistines Jnr","",""
1432,"Phoenix","",""
1433,"Phono","phono.jpg",""
1434,"Piano Magic","",""
1435,"Piano Red","",""
1436,"Pico","",""
1437,"Pigbag","pig_bag.jpg",""
1438,"Pigbros","",""
1439,"Pil (Public Image Ltd)","",""
1440,"Pilotcan","",""
1441,"Pilote","",""
1442,"Pinhole","",""
1443,"Pink Floyd","pinkfloydphstormthorgerson.jpg","Be it the early Syd Barrett pop-psychedelic era of their debut 1967 record 'Piper At The Gates Of Dawn', or the point when everything went massive with the iconic (to say the least) 'Dark Side Of The Mood', Pink Floyd more than any other band not just progressed, but had their career divided into era after era of adventurous, downbeat, trippy epics. They united the hippies (this was ultimate stoner music) and the rock kids (because in their world guitar solos rule), and with epic releases such as 1979's double-opus 'The Wall', gave the punks something to kick against. Both the enemy and Gods, Pink Floyd: national institution."
1444,"Pink Industry","",""
1445,"Pink Kross","pink_kross.jpg",""
1446,"Pink Military","",""
1447,"Pink Peg Slax","",""
1448,"Pitch Shifter","pitch_shifter.jpg",""
1449,"Pixies","pixies.jpg","Even if Pixies hadn't re-formed last year (to widespread acclaim) their legend would still be set in amber. Frank Black, Kim Deal, Joey Santiago and Charles Thompson brought a combination of abrasion, beauty, surrealism and squeals of feedback to what was, essentially, surf guitar-pop influenced by the likes of The Stooges and The Beach Boys.  It's a line oft repeated, but without Pixies many of today's guitar bands wouldn't have realised the lengths to which rock music, both lyrically and dynamically, could be pushed. From 1987's 'Come On Pilgrim' to 1991's 'Trompe Le Monde', they were the alternative. "
1450,"PJ Harvey","pj-harvey.jpg","The release of 1992's primal, dirty blues-influenced 'Dry' heralded the emergence of the most distinctive and innovative female artist since Kate Bush. Never mind that Polly Jean had the name of a parrot: her howling, overtly sexual voice and confrontational lyrics, influenced by the likes of Nick Cave, were a black stiletto to the face of the mainstream. If 2000's passionate Mercury Award winning, (and Thom Yorke assisted) 'Stories From The City, Stories From The Sea' brought her close to the establishment, she quickly redeemed herself with the unsettling 'Uh Her Her' in 2004."
1451,"Placebo","placebo.jpg",""
1452,"Plaid","plaid.jpg","Ed Handley and Andy Turner's time in The Black Dog, one of the leading lights of what critics liked to call intelligent techno, served them well when it came to Plaid, an often beguiling techno outfit on Warp, as synonymous with the legendary Sheffield label as the similar, and equally essential Boards Of Canada and Aphex Twin. Their debut, 1998's 'Not For Threes' (issued through Nothing in America), featuring guest vocals from no less than Bjork, was a master class in contrast and atmosphere. 2003's 'Spokes' continued their unique way, making laptops sigh and dance fans swoon."
1453,"Plain Characters","",""
1454,"Plainsong","Plainsong.jpg",""
1455,"Plant Bach Ofnus","",""
1456,"Planxty","planxty.jpg",""
1457,"Plastikman","",""
1458,"Play Dead","",""
1459,"Pleasureheads","pleasureheads.jpg",""
1460,"Plone","","Birmingham electro fetish trio Plone formed in 1994 and comprised of keyboard players Mike Bainbridge, Michael Johnston and Mark Cancellara and their obsession with analogue synthesisers. After playing a number of low-key gigs, the band's debut single 'Press A Key' was released on indie label Wurlitzer Jukebox in 1997. Subsequently signing to techno label Warp, they appeared on the 1998 compilation 'We Are Reasonable People' and issued their well-received 'Plock EP' shortly afterwards. An appearance at John Peel's Meldown Festival in London raised their profile and their debut album 'For Beginner Piano' arrived in 1999, which saw them experiment further with Kraftwerkian sounds and the sort of jingles that the BBC Radiophonic Workshop used to record to play behind the test card. Fact: 'Plone' is an imaginary word which sounds like a cartoon ricochet. "
1461,"Plummet Airlines","plummet_airlines.jpg",""
1462,"Pluto Monkey","pluto_monkey.jpg",""
1463,"Po!","",""
1464,"Poco","",""
1465,"Police","policesting.jpg",""
1466,"Policecat","",""
1467,"Polvo","polvo.jpg",""
1468,"Polysics","polysicst.jpg",""
1469,"Polythene","",""
1470,"Pond","",""
1471,"Ponderosa Glee Boys","",""
1472,"Pop Off Tuesday","",""
1473,"Pop Will Eat Itself","","Named after a phrase coined by NME journalist David Quantick, West Midlands 'grebos' PWEI initially recorded thrash-punk material, but soon fell in love with hip hop. In 1987 they released the key track 'There Is No Love Between Us Anymore' - a grab bag of scratches, samples, guitar riffs and yobbish vocals from 'grebo guru' Clint Mansell. As the 80s ended, PWEI leaned towards more hardcore dance, with 1989's 'This Is The Hour, This Is The Day, This Is This!' album being their most effective outing. The Poppies notched up several UK hits, including 'Can U Dig It?' and 'Wise Up Sucker', but the band ran out of steam in 1995 with bassist Richard March enjoying some success in Bentley Rhythm Ace. Never the most sophisticated act (see Beaver Patrol for more details), PWEI surprised the nation by selling out a series of 'reunion' gigs in 2004."
1474,"Popguns","pop_guns.jpg",""
1475,"Popular Voice","",""
1476,"Portal","",""
1477,"Portion Control","portion_control.jpg",""
1478,"Portishead","portishead1994.jpg",""
1479,"Positive Noise","",""
1480,"Pragvec","",""
1481,"Pram","pram.jpg",""
1482,"Prefab Sprout","",""
1483,"Prelude","prelude.jpg",""
1484,"Premi","",""
1485,"Preston School Of Industry","preston-school-of-industry.jpg",""
1486,"Pretty Girls Make Graves","Pretty-Girls-Make-Graves.jpg",""
1487,"Pretty Things","",""
1488,"Prewar Yardsale","prewar.jpg",""
1489,"Primal Scream","primal-scream.jpg",""
1490,"Prince","Prince.jpg",""
1491,"Prince Far I","",""
1492,"Principal Edward's Magic Theatre","",""
1493,"Procol Harum","",""
1494,"Prolapse","",""
1495,"Prong","",""
1496,"Propaganda","",""
1497,"Propellerheads","propellerheads.jpg","The Propellerheads formed in Bath in 1996, where Alex Gifford was gainfully employed at Peter Gabriel's Real World studios. A bassist, top session man and former member of post-house band The Grid, Gifford wanted to record his own material and enlisted Will White on drums and decks to tap into the new big beat sound that was pounding the nation's dancefloors at the time. Luckily for them, their first single 'Dive' (1996) was soon picked up for an Adidas ad and similar club success followed with the 'Take California' and 'Spybreak!' EPs. The band achieved a genuine crossover with their cover of the 'On Her Majesty's Secret Service theme' (recorded for a James Bond tribute compilation), leading to The Propellerheads contributing material to the Bond film Tomorrow Never Dies. 1998's 'Decksanddrumsandrockandroll' and the Shirley Bassey-powered single 'History Repeating' were both successful, but the band have stuck mainly to production work since then."
1498,"Prophecy Of Doom","",""
1499,"Prophets Of Da City","prophets_of_da_city.jpg",""
1500,"Psychick Warriors Ov Gaia","",""
1501,"Public Enemy","publicenemy.jpg",""
1502,"Pulp","pulp.jpg",""
1503,"Punishment Of Luxury","",""
1504,"Pure Morning","",""
1505,"Purple Hearts","",""
1506,"Pushkins","",""
1507,"Pussy Crush","",""
1508,"Pussy Galore","pussygalore.jpg",""
1509,"Pussycat Trash","",""
1510,"Quad 801","",""
1511,"Quads","",""
1512,"Quando Quango","quandoquango.jpg",""
1513,"Quasi","quasi.jpg","Based in Portland Oregon, indie popsters Quasi are the ex-husband and wife team of guitarist and singer Sam Coombes and drummer Janet Weiss. The pair first got together in the obscure but magnificently-named Motorgoat, releasing a solitary single in 1993. They didn't follow it up until 1996's 'Early Recordings' album, after which Weiss joined Sleater Kinney for a period and Coobes busied himself working with Built To Spill and Elliot Smith's band. The first real Quasi album arrived in 1996 as 'R&B Transmogrification' and subsequent works include 'Featuring Birds' (1998), Field Studies (1999) and The Sword Of God (2001), by which time they had moved to noted US indie label Touch And Go. Their most recent work to date is the wryly-humorous 'Hot Sh*t!' from 2003, a bitingly political but witty response to post 9/11 hysteria."
1514,"Que Bono","",""
1515,"Queen","queen.jpg",""
1516,"Quick","",""
1517,"Quickspace","quickspace.jpg",""
1518,"Quickspace Supersport","",""
1519,"Quiver","",""
1520,"R.O.C.","roc.jpg",""
1521,"Rachels","Rachels.jpg",""
1522,"Racing Cars","",""
1523,"Radar Bros","",""
1524,"Radar Brothers","radarbrothers.jpg",""
1525,"Radial Spangle","",""
1526,"Radio 5","",""
1527,"Radio Stars","",""
1528,"Radio Sweethearts","",""
1529,"Radiohead","radiohead.jpg",""
1530,"Ralph Mctell","",""
1531,"Randy Newman","randy_newman.jpg",""
1532,"Rap Assassins","",""
1533,"Ravishing Beauties","",""
1534,"Raw Noise","",""
1535,"Read Yellow","",""
1536,"Rebel Da Fe","",""
1537,"Rec Overflow","",""
1538,"Rechenzentrum","rechenzentrum.jpg",""
1539,"Red Beards From Texas","",""
1540,"Red Beat","",""
1541,"Red Hour","",""
1542,"Red Letter Day","",""
1543,"Red Lorry Yellow Lorry","red_lorry_yellow_lorry.jpg",""
1544,"Red Monkey","",""
1545,"Red Ninja","",""
1546,"Reggae Regular","",""
1547,"Regis","",""
1548,"REM","rem.jpg",""
1549,"Remmy Ongala","remmy_ongala.jpg",""
1550,"Renegade Sound Wave","renegade_soundwave.jpg",""
1551,"Repetition","",""
1552,"Resistance","",""
1553,"Restricted Code","",""
1554,"Reverend Horton Heat","reverend-horton-heat.jpg",""
1555,"Reviver Gene","",""
1556,"Revolver","revolver.jpg",""
1557,"Reynolds","reynolds.jpg",""
1558,"Rhythm Eternity","",""
1559,"Richard And Linda Thompson","",""
1560,"Richard Thompson","Richard-Thompson.jpg",""
1561,"Richie Havens","",""
